category,edition,enddate,is_one_day_race,name,nationality,prev_editions_select,stages,stages_winners,startdate,uci_tour,year
Men Elite,106,2019-07-28,False,Tour de France,FR,"[{'text': '2026', 'value': 'race/tour-de-france/2026/statistics/start'}, {'text': '2025', 'value': 'race/tour-de-france/2025/statistics/start'}, {'text': '2024', 'value': 'race/tour-de-france/2024/statistics/start'}, {'text': '2023', 'value': 'race/tour-de-france/2023/statistics/start'}, {'text': '2022', 'value': 'race/tour-de-france/2022/statistics/start'}, {'text': '2021', 'value': 'race/tour-de-france/2021/statistics/start'}, {'text': '2020', 'value': 'race/tour-de-france/2020/statistics/start'}, {'text': '2019', 'value': 'race/tour-de-france/2019/statistics/start'}, {'text': '2018', 'value': 'race/tour-de-france/2018/statistics/start'}, {'text': '2017', 'value': 'race/tour-de-france/2017/statistics/start'}, {'text': '2016', 'value': 'race/tour-de-france/2016/statistics/start'}, {'text': '2015', 'value': 'race/tour-de-france/2015/statistics/start'}, {'text': '2014', 'value': 'race/tour-de-france/2014/statistics/start'}, {'text': '2013', 'value': 'race/tour-de-france/2013/statistics/start'}, {'text': '2012', 'value': 'race/tour-de-france/2012/statistics/start'}, {'text': '2011', 'value': 'race/tour-de-france/2011/statistics/start'}, {'text': '2010', 'value': 'race/tour-de-france/2010/statistics/start'}, {'text': '2009', 'value': 'race/tour-de-france/2009/statistics/start'}, {'text': '2008', 'value': 'race/tour-de-france/2008/statistics/start'}, {'text': '2007', 'value': 'race/tour-de-france/2007/statistics/start'}, {'text': '2006', 'value': 'race/tour-de-france/2006/statistics/start'}, {'text': '2005', 'value': 'race/tour-de-france/2005/statistics/start'}, {'text': '2004', 'value': 'race/tour-de-france/2004/statistics/start'}, {'text': '2003', 'value': 'race/tour-de-france/2003/statistics/start'}, {'text': '2002', 'value': 'race/tour-de-france/2002/statistics/start'}, {'text': '2001', 'value': 'race/tour-de-france/2001/statistics/start'}, {'text': '2000', 'value': 'race/tour-de-france/2000/statistics/start'}, {'text': '1999', 'value': 'race/tour-de-france/1999/statistics/start'}, {'text': '1998', 'value': 'race/tour-de-france/1998/statistics/start'}, {'text': '1997', 'value': 'race/tour-de-france/1997/statistics/start'}, {'text': '1996', 'value': 'race/tour-de-france/1996/statistics/start'}, {'text': '1995', 'value': 'race/tour-de-france/1995/statistics/start'}, {'text': '1994', 'value': 'race/tour-de-france/1994/statistics/start'}, {'text': '1993', 'value': 'race/tour-de-france/1993/statistics/start'}, {'text': '1992', 'value': 'race/tour-de-france/1992/statistics/start'}, {'text': '1991', 'value': 'race/tour-de-france/1991/statistics/start'}, {'text': '1990', 'value': 'race/tour-de-france/1990/statistics/start'}, {'text': '1989', 'value': 'race/tour-de-france/1989/statistics/start'}, {'text': '1988', 'value': 'race/tour-de-france/1988/statistics/start'}, {'text': '1987', 'value': 'race/tour-de-france/1987/statistics/start'}, {'text': '1986', 'value': 'race/tour-de-france/1986/statistics/start'}, {'text': '1985', 'value': 'race/tour-de-france/1985/statistics/start'}, {'text': '1984', 'value': 'race/tour-de-france/1984/statistics/start'}, {'text': '1983', 'value': 'race/tour-de-france/1983/statistics/start'}, {'text': '1982', 'value': 'race/tour-de-france/1982/statistics/start'}, {'text': '1981', 'value': 'race/tour-de-france/1981/statistics/start'}, {'text': '1980', 'value': 'race/tour-de-france/1980/statistics/start'}, {'text': '1979', 'value': 'race/tour-de-france/1979/statistics/start'}, {'text': '1978', 'value': 'race/tour-de-france/1978/statistics/start'}, {'text': '1977', 'value': 'race/tour-de-france/1977/statistics/start'}, {'text': '1976', 'value': 'race/tour-de-france/1976/statistics/start'}, {'text': '1975', 'value': 'race/tour-de-france/1975/statistics/start'}, {'text': '1974', 'value': 'race/tour-de-france/1974/statistics/start'}, {'text': '1973', 'value': 'race/tour-de-france/1973/statistics/start'}, {'text': '1972', 'value': 'race/tour-de-france/1972/statistics/start'}, {'text': '1971', 'value': 'race/tour-de-france/1971/statistics/start'}, {'text': '1970', 'value': 'race/tour-de-france/1970/statistics/start'}, {'text': '1969', 'value': 'race/tour-de-france/1969/statistics/start'}, {'text': '1968', 'value': 'race/tour-de-france/1968/statistics/start'}, {'text': '1967', 'value': 'race/tour-de-france/1967/statistics/start'}, {'text': '1966', 'value': 'race/tour-de-france/1966/statistics/start'}, {'text': '1965', 'value': 'race/tour-de-france/1965/statistics/start'}, {'text': '1964', 'value': 'race/tour-de-france/1964/statistics/start'}, {'text': '1963', 'value': 'race/tour-de-france/1963/statistics/start'}, {'text': '1962', 'value': 'race/tour-de-france/1962/statistics/start'}, {'text': '1961', 'value': 'race/tour-de-france/1961/statistics/start'}, {'text': '1960', 'value': 'race/tour-de-france/1960/statistics/start'}, {'text': '1959', 'value': 'race/tour-de-france/1959/statistics/start'}, {'text': '1958', 'value': 'race/tour-de-france/1958/statistics/start'}, {'text': '1957', 'value': 'race/tour-de-france/1957/statistics/start'}, {'text': '1956', 'value': 'race/tour-de-france/1956/statistics/start'}, {'text': '1955', 'value': 'race/tour-de-france/1955/statistics/start'}, {'text': '1954', 'value': 'race/tour-de-france/1954/statistics/start'}, {'text': '1953', 'value': 'race/tour-de-france/1953/statistics/start'}, {'text': '1952', 'value': 'race/tour-de-france/1952/statistics/start'}, {'text': '1951', 'value': 'race/tour-de-france/1951/statistics/start'}, {'text': '1950', 'value': 'race/tour-de-france/1950/statistics/start'}, {'text': '1949', 'value': 'race/tour-de-france/1949/statistics/start'}, {'text': '1948', 'value': 'race/tour-de-france/1948/statistics/start'}, {'text': '1947', 'value': 'race/tour-de-france/1947/statistics/start'}, {'text': '1939', 'value': 'race/tour-de-france/1939/statistics/start'}, {'text': '1938', 'value': 'race/tour-de-france/1938/statistics/start'}, {'text': '1937', 'value': 'race/tour-de-france/1937/statistics/start'}, {'text': '1936', 'value': 'race/tour-de-france/1936/statistics/start'}, {'text': '1935', 'value': 'race/tour-de-france/1935/statistics/start'}, {'text': '1934', 'value': 'race/tour-de-france/1934/statistics/start'}, {'text': '1933', 'value': 'race/tour-de-france/1933/statistics/start'}, {'text': '1932', 'value': 'race/tour-de-france/1932/statistics/start'}, {'text': '1931', 'value': 'race/tour-de-france/1931/statistics/start'}, {'text': '1930', 'value': 'race/tour-de-france/1930/statistics/start'}, {'text': '1929', 'value': 'race/tour-de-france/1929/statistics/start'}, {'text': '1928', 'value': 'race/tour-de-france/1928/statistics/start'}, {'text': '1927', 'value': 'race/tour-de-france/1927/statistics/start'}, {'text': '1926', 'value': 'race/tour-de-france/1926/statistics/start'}, {'text': '1925', 'value': 'race/tour-de-france/1925/statistics/start'}, {'text': '1924', 'value': 'race/tour-de-france/1924/statistics/start'}, {'text': '1923', 'value': 'race/tour-de-france/1923/statistics/start'}, {'text': '1922', 'value': 'race/tour-de-france/1922/statistics/start'}, {'text': '1921', 'value': 'race/tour-de-france/1921/statistics/start'}, {'text': '1920', 'value': 'race/tour-de-france/1920/statistics/start'}, {'text': '1919', 'value': 'race/tour-de-france/1919/statistics/start'}, {'text': '1914', 'value': 'race/tour-de-france/1914/statistics/start'}, {'text': '1913', 'value': 'race/tour-de-france/1913/statistics/start'}, {'text': '1912', 'value': 'race/tour-de-france/1912/statistics/start'}, {'text': '1911', 'value': 'race/tour-de-france/1911/statistics/start'}, {'text': '1910', 'value': 'race/tour-de-france/1910/statistics/start'}, {'text': '1909', 'value': 'race/tour-de-france/1909/statistics/start'}, {'text': '1908', 'value': 'race/tour-de-france/1908/statistics/start'}, {'text': '1907', 'value': 'race/tour-de-france/1907/statistics/start'}, {'text': '1906', 'value': 'race/tour-de-france/1906/statistics/start'}, {'text': '1905', 'value': 'race/tour-de-france/1905/statistics/start'}, {'text': '1904', 'value': 'race/tour-de-france/1904/statistics/start'}, {'text': '1903', 'value': 'race/tour-de-france/1903/statistics/start'}]","[{'profile_icon': 'p3', 'stage_name': 'Stage 1 | Brussels - Brussels', 'stage_url': 'race/tour-de-france/2019/stage-1', 'date': '07-06'}, {'profile_icon': 'p1', 'stage_name': 'Stage 2 (TTT) | Brussels - Brussels', 'stage_url': 'race/tour-de-france/2019/stage-2', 'date': '07-07'}, {'profile_icon': 'p3', 'stage_name': 'Stage 3 | Binche - Épernay', 'stage_url': 'race/tour-de-france/2019/stage-3', 'date': '07-08'}, {'profile_icon': 'p2', 'stage_name': 'Stage 4 | Reims - Nancy', 'stage_url': 'race/tour-de-france/2019/stage-4', 'date': '07-09'}, {'profile_icon': 'p2', 'stage_name': 'Stage 5 | Saint-Dié-des-Vosges - Colmar', 'stage_url': 'race/tour-de-france/2019/stage-5', 'date': '07-10'}, {'profile_icon': 'p5', 'stage_name': 'Stage 6 | Mulhouse - La Planche des Belles Filles', 'stage_url': 'race/tour-de-france/2019/stage-6', 'date': '07-11'}, {'profile_icon': 'p2', 'stage_name': 'Stage 7 | Belfort - Chalon-sur-Saône', 'stage_url': 'race/tour-de-france/2019/stage-7', 'date': '07-12'}, {'profile_icon': 'p2', 'stage_name': 'Stage 8 | Mâcon - Saint-Étienne', 'stage_url': 'race/tour-de-france/2019/stage-8', 'date': '07-13'}, {'profile_icon': 'p2', 'stage_name': 'Stage 9 | Saint-Étienne - Brioude', 'stage_url': 'race/tour-de-france/2019/stage-9', 'date': '07-14'}, {'profile_icon': 'p2', 'stage_name': 'Stage 10 | Saint-Flour - Albi', 'stage_url': 'race/tour-de-france/2019/stage-10', 'date': '07-15'}, {'profile_icon': 'p2', 'stage_name': 'Stage 11 | Albi - Toulouse', 'stage_url': 'race/tour-de-france/2019/stage-11', 'date': '07-17'}, {'profile_icon': 'p4', 'stage_name': 'Stage 12 | Toulouse - Bagnères-de-Bigorre', 'stage_url': 'race/tour-de-france/2019/stage-12', 'date': '07-18'}, {'profile_icon': 'p1', 'stage_name': 'Stage 13 (ITT) | Pau - Pau', 'stage_url': 'race/tour-de-france/2019/stage-13', 'date': '07-19'}, {'profile_icon': 'p5', 'stage_name': 'Stage 14 | Tarbes - Col du Tourmalet', 'stage_url': 'race/tour-de-france/2019/stage-14', 'date': '07-20'}, {'profile_icon': 'p5', 'stage_name': ""Stage 15 | Limoux - Foix Prat D'Albis"", 'stage_url': 'race/tour-de-france/2019/stage-15', 'date': '07-21'}, {'profile_icon': 'p2', 'stage_name': 'Stage 16 | Nîmes - Nîmes', 'stage_url': 'race/tour-de-france/2019/stage-16', 'date': '07-23'}, {'profile_icon': 'p2', 'stage_name': 'Stage 17 | Pont du Gard - Gap', 'stage_url': 'race/tour-de-france/2019/stage-17', 'date': '07-24'}, {'profile_icon': 'p4', 'stage_name': 'Stage 18 | Embrun - Valloire', 'stage_url': 'race/tour-de-france/2019/stage-18', 'date': '07-25'}, {'profile_icon': 'p5', 'stage_name': 'Stage 19 | Saint-Jean-de-Maurienne - Tignes', 'stage_url': 'race/tour-de-france/2019/stage-19', 'date': '07-26'}, {'profile_icon': 'p5', 'stage_name': 'Stage 20 | Albertville - Val Thorens', 'stage_url': 'race/tour-de-france/2019/stage-20', 'date': '07-27'}, {'profile_icon': 'p1', 'stage_name': 'Stage 21 | Rambouillet - Paris', 'stage_url': 'race/tour-de-france/2019/stage-21', 'date': '07-28'}]","[{'rider_name': 'TEUNISSEN Mike', 'rider_url': 'rider/mike-teunissen', 'nationality': 'NL', 'stage_name': 'Stage 1'}, {'rider_name': 'Team Jumbo-Visma', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 2 (TTT)'}, {'rider_name': 'ALAPHILIPPE Julian', 'rider_url': 'rider/julian-alaphilippe', 'nationality': '', 'stage_name': 'Stage 3'}, {'rider_name': 'VIVIANI Elia', 'rider_url': 'rider/elia-viviani', 'nationality': 'FR', 'stage_name': 'Stage 4'}, {'rider_name': 'SAGAN Peter', 'rider_url': 'rider/peter-sagan', 'nationality': 'IT', 'stage_name': 'Stage 5'}, {'rider_name': 'TEUNS Dylan', 'rider_url': 'rider/dylan-teuns', 'nationality': 'SK', 'stage_name': 'Stage 6'}, {'rider_name': 'GROENEWEGEN Dylan', 'rider_url': 'rider/dylan-groenewegen', 'nationality': 'BE', 'stage_name': 'Stage 7'}, {'rider_name': 'DE GENDT Thomas', 'rider_url': 'rider/thomas-de-gendt', 'nationality': 'NL', 'stage_name': 'Stage 8'}, {'rider_name': 'IMPEY Daryl', 'rider_url': 'rider/daryl-impey', 'nationality': 'BE', 'stage_name': 'Stage 9'}, {'rider_name': 'VAN AERT Wout', 'rider_url': 'rider/wout-van-aert', 'nationality': 'ZA', 'stage_name': 'Stage 10'}, {'rider_name': 'EWAN Caleb', 'rider_url': 'rider/caleb-ewan', 'nationality': 'BE', 'stage_name': 'Stage 11'}, {'rider_name': 'YATES Simon', 'rider_url': 'rider/simon-yates', 'nationality': 'AU', 'stage_name': 'Stage 12'}, {'rider_name': 'ALAPHILIPPE Julian', 'rider_url': 'rider/julian-alaphilippe', 'nationality': 'GB', 'stage_name': 'Stage 13 (ITT)'}, {'rider_name': 'PINOT Thibaut', 'rider_url': 'rider/thibaut-pinot', 'nationality': 'FR', 'stage_name': 'Stage 14'}, {'rider_name': 'YATES Simon', 'rider_url': 'rider/simon-yates', 'nationality': 'FR', 'stage_name': 'Stage 15'}, {'rider_name': 'EWAN Caleb', 'rider_url': 'rider/caleb-ewan', 'nationality': 'GB', 'stage_name': 'Stage 16'}, {'rider_name': 'TRENTIN Matteo', 'rider_url': 'rider/matteo-trentin', 'nationality': 'AU', 'stage_name': 'Stage 17'}, {'rider_name': 'QUINTANA Nairo', 'rider_url': 'rider/nairo-quintana', 'nationality': 'IT', 'stage_name': 'Stage 18'}, {'rider_name': '', 'rider_url': 'rider/', 'nationality': None, 'stage_name': 'Stage 19'}, {'rider_name': 'NIBALI Vincenzo', 'rider_url': 'rider/vincenzo-nibali', 'nationality': 'CO', 'stage_name': 'Stage 20'}, {'rider_name': 'EWAN Caleb', 'rider_url': 'rider/caleb-ewan', 'nationality': 'IT', 'stage_name': 'Stage 21'}]",2019-07-06,UCI WorldTour,2019
